,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
77,1.039269,1.031165,1.0165957,0.99196441,1.0194647,0.99837809,1.0214827,1.0128562,1.0106066,1.027814,0.97302905,1.0031871,1.0042596,1.035361,1.0007407,1.0188218,0.987,0.95717712,1.0068359,1.0071942,1.032316,0.99033522,1.0039448,1.0112493,1.0230445,0.98656562,0.99986642,0.9973064,0.98781329,1.0174881
78,0.99786122,1.0131846,0.99811637,0.97092435,1.0439141,0.99368231,1.0278351,1.0262436,1.0103313,1.0169133,1.0021322,1.0239492,1.0282771,1.0154503,1.0033309,1.0202735,1.0194529,1.015748,1.0097598,1.0194805,1.0047826,1.0216283,1.0035363,1.0310304,0.98128173,1.0537709,1.010688,1.0022507,0.98300745,1.0088542
79,0.98594904,0.97157157,1.0115328,1.0093862,0.97027892,0.99564033,0.96248746,1.0036771,1.0030839,0.97920998,0.98276596,0.98448687,0.96542919,0.97857858,1.0143858,0.98365667,0.99781356,1.0,1.0002521,0.99464968,0.97771527,0.9908778,0.98101018,0.97936778,0.97801487,1.0241882,1.00423,0.99483494,1.0300734,1.0113578
80,1.0024155,1.0078302,1.0033167,1.0357196,0.99552309,1.0056559,1.0156315,1.068776,1.0263754,1.0454352,1.0311756,1.0358788,1.0254323,1.0014321,1.0101818,1.035979,1.0115538,1.0021142,0.98739602,1.0047387,1.0019916,1.0292687,1.0397126,1.0340162,1.0099174,1.008735,0.99512966,1.0022573,1.0091954,1.0081674
81,0.99590361,1.0038847,1.0072314,0.99415705,1.023432,1.0268505,1.0172378,0.99953256,1.0089863,0.99086109,0.99874029,0.99157501,1.0039683,1.0020429,0.99172066,0.97046267,0.99054746,1.0066807,0.99183048,0.99604844,1.004417,0.97375749,0.97907869,0.99214953,1.0229133,1.0243746,0.99087302,0.9740991,1.0410023,0.98658228
82,0.98935398,0.98778004,0.99241026,0.98236812,0.98196115,0.99081272,0.98850111,1.0018706,1.0,0.99426112,0.98276225,0.98654709,1.0079051,0.98674822,0.97640653,0.98394959,0.99483101,0.96262662,1.010296,1.0021756,0.99582234,0.98526863,1.0115664,1.0003768,0.99072,0.9517846,1.0048058,0.99537572,0.99343545,0.97510906
83,1.0247004,1.0294845,1.0103348,1.0323946,1.0327367,1.0044579,1.0326531,1.0,1.0078125,1.0222635,1.0017112,1.0083732,0.99568627,1.0291322,0.99702602,0.9977042,1.0101918,1.004717,1.0190234,1.0083003,1.0192095,1.0189974,1.0271318,0.99849341,0.99838501,1.0157895,1.0146141,1.016957,1.00837,1.0144737
84,0.97852029,1.0006008,1.0034779,1.0089046,0.98586089,1.0056808,0.97233202,1.0059126,1.0029457,0.98991732,0.99978646,1.0194543,0.99743994,1.0018069,0.99813572,1.0217997,1.0189911,0.99783315,0.98258188,0.9929078,0.99111785,1.0003452,0.98113208,0.98170502,1.0025882,1.0090674,1.0069399,1.0073093,1.0214067,0.98313878
85,0.98390244,0.99039231,0.99857288,1.0095265,0.95535508,0.99205649,0.97052846,0.99767981,0.9990725,1.0187411,0.9946604,0.98813125,0.98321816,0.98717435,0.99178185,0.98186559,1.0066007,0.98841839,0.98693808,0.98367347,1.0010929,1.0155306,0.98076923,0.99865514,0.98612456,1.0102696,0.99401821,1.0061224,1.0222412,0.99366755
86,1.0257809,0.99898949,1.0030625,0.97696364,1.0072639,0.98398577,0.9895288,1.0262016,1.0057249,0.970006,0.98260683,0.99505417,0.99297189,1.0048721,1.0244821,0.97778851,1.002893,0.98864885,1.0048986,0.99520228,1.0030568,0.99388275,1.007451,0.99249711,0.97676702,0.95076239,1.0115123,1.0110435,0.99790795,1.0090281
87,1.0128081,1.0080923,0.98961938,0.99431818,1.0298077,1.0041591,1.0055026,0.99471219,1.0146154,1.0152546,0.99672203,1.0092308,1.0030334,1.0048485,0.98933824,0.99246914,1.0275,0.9837037,1.0094929,1.025798,1.0224205,0.98478372,1.0182951,1.035472,1.041206,0.96926161,0.98965339,0.98194383,0.99014675,1.0113158
88,0.96086853,0.98354405,1.0002057,0.99142857,0.98669468,0.98199172,0.97747843,0.99483597,1.0009098,1.0127919,0.99298399,0.99085366,0.99314516,0.99517491,1.0308436,1.0228884,0.9956953,0.98606928,0.99440868,1.0046996,0.97934852,0.97057292,0.9891055,1.0127293,1.0061133,0.96311617,0.99242028,0.99477866,0.99491848,0.97189696
89,1.0255774,1.0146909,1.0055521,0.99020173,1.003312,1.0086191,1.0258398,1.0083969,1.0110589,0.98536488,1.0158975,1.0130178,1.0170524,1.0080808,1.0003605,0.98771738,0.99285714,0.98816342,1.0078378,0.99721871,1.0169565,1.0067078,0.98376812,1.0046211,0.98976655,0.98103078,1.0098762,1.0162026,1.0012769,1.0013387
90,1.0169492,1.0084456,0.99263804,0.99345169,0.98655977,0.99290909,0.99244332,0.9989402,0.99775247,1.0193286,0.99760922,1.0128505,1.008982,1.0082164,0.99099099,0.99630633,1.0060583,0.98068006,0.99873204,1.0065923,0.9993587,1.0090618,1.0001964,0.95676173,1.0048465,0.99233856,0.98969879,1.0044914,1.0046759,1.0080214
91,1.0597619,1.0410768,1.0278121,1.0130365,1.0587954,1.0364402,1.0217851,1.0350106,1.0024028,1.0221557,1.0507625,1.0357555,1.0245302,1.0355794,1.0072727,1.0385566,1.0521265,1.0516154,1.0622091,1.0440806,1.0414973,1.0195457,1.0280833,0.99326923,1.0308682,1.0426471,1.0289855,1.0004471,1.0198858,1.0570292
92,1.0056167,0.99808466,1.0090198,0.98568537,1.0013544,1.0035336,0.99751604,0.98330649,1.0305618,1.0154267,0.9979266,0.97327394,0.97876038,1.0076775,1.0288809,0.98203237,0.98819531,1.1569876,0.98573705,1.0211098,1.0207435,0.99369603,0.9921681,1.0021297,1.0140362,1.0084626,1.006402,0.99150838,1.0024891,1.0250941
93,1.0042449,1.0168874,1.0031784,0.99882646,0.98512173,1.0,0.99937746,1.0049144,0.99360372,1.0134615,0.99937669,1.0187643,1.0033537,1.0142857,1.045614,1.0055737,1.0,0.96534974,0.99466494,1.0302422,0.98953722,1.0205962,1.0082788,1.0054096,1.0027684,1.0055944,0.98473282,1.0164526,1.0035175,0.98653611
94,1.0091212,1.0077373,0.99643564,1.0102805,1.0295195,0.98767606,1.0263704,0.96695317,1.0049744,1.0129032,1.0039501,0.98854447,1.0137633,1.0046948,1.0020134,0.99132426,1.0081448,1.031533,1.0003251,0.98956542,1.0093534,1.013624,0.95894596,1.0222905,1.0515337,1.0396384,1.0,0.98403548,1.0053608,1.0044665
95,0.96119929,0.98651685,0.98370429,1.0220962,1.0235608,1.014082,1.0119361,0.98084291,0.98995487,0.99269389,0.98985297,0.98545785,1.0192009,0.98953271,1.0214334,0.96535797,1.0089767,1.0,0.98302055,0.98285052,0.99335214,0.99134745,0.98347272,1.006015,1.0064177,0.98762542,0.97028424,1.000676,0.98646432,0.96862648
96,0.99954128,0.97475323,0.98727273,0.99132414,0.97068404,0.96994199,0.9780088,1.0029688,0.97058824,0.99301755,1.0188285,0.98801015,0.98972407,0.97487722,0.99147541,0.98111307,0.97864769,0.96130081,0.99702479,0.99681679,0.96106266,0.99483095,1.0083013,0.9813154,0.95971014,0.97527938,0.98535286,0.98266156,0.98544699,1.0022953
97,0.97544745,1.0009737,0.99713526,1.0289813,0.99776286,1.0255527,1.0085854,1.0009347,0.98787879,1.0157735,1.0080082,1.0056009,1.0107672,0.99786863,1.0171958,1.0168121,0.98909091,1.0169147,0.98624005,0.99621526,0.96581557,1.0187394,1.0128514,1.0070449,1.0057384,1.0142361,0.97972973,1.0075619,0.9943038,0.97811705
98,1.0152905,0.97178988,0.99794788,0.98870608,0.97152466,0.99399187,0.98702878,0.98832685,0.97131902,0.97811038,0.98125891,0.98282664,0.9864942,0.97475728,0.99187256,0.99810678,0.99264706,0.99800399,0.998235,0.98836519,0.99672274,0.98494983,1.0017843,0.96804689,0.98018018,0.99623417,1.0013793,1.0018194,1.0004244,0.98699272
99,1.0069509,0.99439439,1.0018507,0.99196164,0.9787676,1.0192,1.0129363,1.0179528,1.0031581,0.96671767,1.0035292,1.0195986,0.9949865,0.98685259,1.0078663,0.98191705,1.0211111,1.0063333,1.0082512,1.0012012,1.0263043,0.97852292,1.0219671,1.0001953,0.99938725,0.95704467,1.0246556,0.99659478,1.0354189,1.0279389
100,0.97468937,0.98691363,0.99651067,0.98365084,0.99669889,0.97871969,0.98560714,0.99582302,0.99244451,0.98911753,0.99048407,0.97869384,0.98410853,0.98163101,0.99804878,0.99665164,0.96844396,0.9542895,0.97995825,0.98020396,0.97821444,0.97727076,0.99128582,1.0050771,0.97424893,0.9551167,0.98507864,1.0123007,0.96804588,0.97307692
101,1.0186497,0.999592,0.99855819,0.99985547,0.99645138,1.0140795,1.0109009,0.99798043,0.99746233,0.9859972,0.98997494,1.0186938,1.0092556,0.99527041,0.9866406,1.0271353,1.0142322,1.0173551,1.0104815,1.0197062,1.0131004,0.99245451,1.0042977,1.0054401,0.99496539,1.0154135,0.99604258,0.99864986,1.0014812,1.0079051
102,1.0085747,1.0,1.0107261,1.0167679,1.0061728,1.0288225,0.99471007,0.98863636,1.0335506,0.99939136,1.0086498,0.9767712,1.0107317,0.99938017,0.98117569,1.0150962,1.01274,0.99795292,1.0069995,0.99831953,0.99288793,1.0097496,0.99727679,0.99942029,1.0031626,1.0640504,1.0165776,1.0022533,1.0137334,1.0264052
103,1.0052849,1.0091837,1.0218367,1.0062553,1.0084946,0.99077554,1.012477,1.0014171,1.0158462,1.0150223,0.99498013,0.99976219,1.0092664,1.0076494,0.98384382,0.98934193,1.0169553,1.0105983,1.004941,1.0138271,1.0099848,1.0066436,0.9978545,0.98588554,0.99684741,0.99164927,1.0016173,1.0211331,1.0075031,1.0022924
104,1.0249143,0.99453994,1.0205712,1.0257135,0.99672438,1.0158621,0.97979798,1.0075472,1.0136302,1.007,1.0010511,1.0085633,1.0055471,1.0020517,1.0061581,1.0160341,1.001972,1.014885,1.0125,1.0066414,1.0036536,1.0293031,0.99354965,1.0060796,0.9914611,1.0431579,1.0135899,1.007926,1.0148945,1.0132147
105,0.98104371,0.99125661,1.0088063,0.99669421,0.98309859,0.98998642,0.9657732,1.0092072,0.98759898,0.98331678,0.98173037,0.98584906,0.9864942,1.0,1.0098606,0.99901369,0.97781356,0.95633333,1.0007407,0.97196041,0.99229122,1.0045311,0.98367106,0.98927875,1.0079745,1.0030272,0.98168061,0.97640891,0.99571953,0.99448207
106,0.98954308,1.0032821,0.99961203,1.0182421,0.98280802,1.0123436,0.97416738,1.0038658,0.99319213,1.0242375,0.98652406,0.99760766,0.99170845,0.99815725,1.0063973,1.0004936,1.0060384,1.019519,1.0017271,1.0086061,1.010574,0.99787234,0.9704,1.0068966,1.0174051,1.0442656,1.0116295,0.99753915,0.99815763,1.0040353
107,0.98851367,0.9842568,0.98990879,0.99334962,0.99586978,1.0008467,0.96866097,0.99014171,0.98385377,1.0017748,0.99739809,0.99376499,0.99066693,0.95405128,0.98527936,1.022203,0.98817752,0.97435897,0.98612479,0.97836798,1.0025625,0.9901919,0.99505359,0.99843444,0.99066874,0.98490687,0.99211335,1.0024669,0.98851518,0.98668676
108,0.97931676,0.98462817,0.99372672,0.98538052,1.0102464,1.0006768,0.99954751,1.001089,0.9986066,0.99862205,0.99847826,1.0178571,0.9892051,0.97290905,1.0156197,0.990467,0.98214614,0.97368421,1.0019149,0.98857634,1.0040469,1.0108527,1.004971,0.98451588,0.98932496,0.98891425,0.97345729,1.0033557,1.0018672,0.98065173
109,0.96108211,1.028903,1.0041428,0.99944537,1.009418,1.0042273,0.98438207,1.017871,1.0187597,1.0074906,0.99956455,0.99668089,0.99960317,0.96066298,0.99665664,0.97307505,1.0086207,1.018018,1.014459,0.99925447,0.99278744,0.99906271,1.0119538,1.0067689,0.99936528,0.99340587,1.0049827,1.0046823,1.0035204,0.99636552
110,0.99530864,0.98113594,0.99626719,0.98071587,0.99330144,1.0023573,1.0094275,0.99160305,0.99665196,0.98826061,0.9986931,0.99976213,0.99027392,0.97216471,1.0063737,0.9853512,1.0040877,0.98690265,0.99893512,0.99801045,1.0,0.99394456,0.97372709,0.99169468,0.97808828,0.96448722,1.0071615,0.99844652,0.97049113,1.002345
111,0.97295956,1.0211076,1.003944,0.97467817,0.95785164,1.0114228,0.9929385,0.99861432,0.97052985,0.98020194,0.98189749,0.99238639,0.97434356,0.87789872,0.99866667,0.98386277,1.0027757,0.95946915,0.9902419,0.96062796,0.98782051,0.99322121,0.98347626,0.98703888,0.96948052,0.95010323,1.0105292,0.98755279,0.98745482,0.96178841
112,0.9936257,0.99897667,1.022196,0.98722787,0.97913,0.98571666,1.0300528,0.96515572,1.0108559,0.98767926,0.98311861,0.96643491,1.0141946,1.0431267,0.95694259,1.0184683,0.99926186,1.0093458,1.0009937,0.9695201,0.98983344,0.98142549,0.98511272,0.97272727,0.99464166,1.0025353,0.99797023,1.0004501,1.0064599,1.0
113,0.97510906,1.0038926,0.99980784,0.98324022,0.98972779,1.0363943,0.98685969,0.9928115,1.0098054,1.002045,0.98892906,0.98635574,1.0099391,1.0335917,0.99407046,0.98655846,1.0057248,0.98851852,1.0111681,1.0409365,1.0089598,1.0058979,0.9671848,1.0076843,0.97744108,0.99530347,1.0067797,0.99550056,0.99935815,0.98810811
114,0.98947368,0.99734694,1.0240246,1.0065789,1.0025947,1.0017883,1.0047393,1.0041834,0.95252774,1.01,0.99954307,1.0165996,1.019281,0.9625,0.98947368,0.97789203,0.9895336,0.97414762,0.98470097,0.96067344,1.0188434,1.0049882,0.99553571,1.0070074,0.99379952,0.96805808,1.0047138,0.99864407,1.0044958,0.99015317
115,1.012766,1.0388787,1.0061937,1.0310458,1.0212215,1.0029211,1.0242588,1.0022432,0.98883495,0.99494847,1.0041143,0.9896091,0.99802956,0.96207792,1.0007092,0.99303365,1.0298757,1.0338462,0.9853772,0.99264214,1.0116922,0.98476141,1.0426009,1.0192386,1.0138648,1.0307462,1.0008043,0.99275854,1.0134271,1.0069061
116,1.0420168,1.0094544,0.98899459,1.0061951,1.0238216,1.0488673,1.0333333,0.99680256,0.94501718,1.0312754,0.99226041,0.9835,1.0572557,0.99217063,1.0148831,1.0387823,1.0088288,0.9906994,0.98094435,1.0,1.0128178,0.99566717,1.0249462,1.0130522,1.0290598,0.99199709,0.99745513,1.0077502,1.0349106,0.99451303
117,0.98538306,1.0119024,0.98811769,0.98553837,1.0086634,0.96976242,0.97410866,1.0149158,0.98701299,0.9986215,0.98302363,0.98754448,0.99719888,0.99591837,0.98184358,1.0052243,0.97606715,0.98798348,1.003782,0.99016173,0.97842324,1.0023979,0.99727235,0.99068385,0.96976744,1.0088009,0.91043373,1.0056548,0.99227799,0.99310345
118,0.97186701,0.96895488,0.98492079,1.0002906,0.97865031,0.99284123,0.99825708,0.99241466,0.99929825,0.96627884,1.0172695,0.996139,0.9840824,0.9726776,0.9886202,0.99961972,0.96340348,1.0190042,0.99066621,1.001225,0.98642918,0.99805085,1.0134652,0.98039216,0.99314834,1.0388949,0.99557522,0.99550157,0.96190866,0.98333333
119,1.0028947,0.97094527,0.99050388,1.0187364,0.9779338,1.0030444,0.97512003,1.016879,1.0010534,0.9622449,1.0082588,1.0191214,0.9923882,1.0168539,0.99064748,0.98808014,1.0104463,0.98843715,0.99403579,1.0006797,1.0083835,1.0034621,0.97405024,1.0020408,0.97447396,1.0136459,0.98103704,1.0004519,0.99254844,1.0028249
120,1.0091839,0.98913712,0.99197809,1.0142572,0.98076923,1.0003195,0.98522829,0.99279674,1.0119256,0.99363733,1.0052332,0.9989858,0.99137105,1.0220994,0.99891068,1.0008984,0.98289474,0.99773585,0.99391304,0.99687542,1.0027713,1.0042463,1.0040494,0.98778004,0.99646018,0.98895409,0.99124132,0.98486902,0.97168597,1.0070423
121,1.0400416,1.0126399,1.0295858,1.0224909,1.0318954,1.0183647,1.0222626,1.0039432,0.99202773,1.0032017,1.0264826,1.0104061,1.0174081,1.0324324,1.0061796,1.0351327,0.96882769,1.0306354,1.0136483,1.0125375,1.0027636,1.0139183,1.0250478,1.0179381,1.0067496,1.034555,0.99024985,0.9954139,1.0264901,0.99188811
122,1.0,1.0026601,0.95708812,1.0035744,0.98302508,1.0090952,0.98822222,1.0023566,0.97134871,1.0051064,0.99228225,1.0062798,1.0045627,0.91361257,0.97760116,1.0232875,0.98795894,1.0480734,0.98480925,0.98600269,1.0226839,0.98609904,1.0250569,0.98845453,1.0194072,0.98684211,0.98323077,1.0062198,1.003871,1.0067682
123,1.012,1.0244898,1.0246197,0.96712329,1.018299,1.003108,1.0299078,1.0105016,1.0136691,1.0097375,1.0133333,1.0134798,1.012112,0.9773639,1.0125647,1.0399467,1.0381618,1.0045518,1.027695,0.97024297,0.99751244,1.007489,0.98585859,1.0194672,0.99480789,1.0276923,1.0068847,1.0038919,1.0025707,1.0168067
124,0.99431818,0.98625498,0.99706974,0.99815864,1.0108833,1.0026336,0.99672489,1.0020164,0.99946771,1.0039832,1.0074561,1.0004926,0.99195961,1.0290237,0.99416058,0.97509021,1.0005774,0.98919484,0.99633294,1.0263084,0.98088113,0.98801924,0.9795082,0.98934673,0.98643006,1.0133067,1.005439,0.9958951,0.99102564,0.99669421
125,1.0131677,0.97899414,0.99745298,0.97218675,0.9887331,0.98037701,0.9973713,0.99891641,0.98047222,0.97431614,0.98476273,1.0167405,0.98548539,1.039886,0.99339207,0.98519756,0.99403731,0.97357294,0.99666182,0.99533927,0.99427966,0.99221101,0.97866109,0.98740349,0.99435626,0.97964544,0.99134467,0.99610717,0.99417853,0.99502488
126,0.97596861,0.96740252,0.99017875,0.9642388,0.96935933,0.97462569,0.97759719,1.0072834,0.98316133,0.97213888,0.98585323,0.968523,0.97149962,0.96410959,0.98115299,1.0118745,0.95975232,0.95475932,0.98419787,1.0033053,0.98423183,0.9500446,0.97712698,0.97407407,0.98297269,0.95274799,0.98908637,0.99770115,0.97744524,0.98944444
127,1.0143216,0.99914694,1.0339218,0.99439903,0.99791014,1.0082471,0.98831723,1.0175385,0.97292818,1.0138889,1.0139013,1.00625,1.0001969,0.98550725,1.0007533,1.1196264,1.016129,1.0117513,1.0021815,0.99821551,1.0062784,0.98328638,0.98862393,1.0192226,0.99927824,1.0165318,1.018285,0.99907834,1.0033282,1.0202134
128,0.97844934,0.97673426,1.0072909,0.98158015,0.96858639,1.006255,0.95498977,1.0131539,1.0249858,0.97847358,0.98783724,1.0,0.96692913,0.99192618,1.01242,1.1037433,0.96785714,0.95316598,0.97213757,0.98872387,0.98816695,0.973644,1.024563,0.98445596,0.97869267,0.9615917,0.98637771,0.98892989,0.99469261,0.9961475
129,0.98531646,0.97486888,1.0188571,1.0313275,1.0089189,1.0435129,1.0009522,1.0259663,0.97691597,1.0157778,1.0188046,1.0439752,0.96905537,1.0319767,0.99033457,0.99321705,1.00451,1.0121855,1.0008061,0.99707928,0.98998476,1.0185367,1.0058315,1.0284211,1.0332103,1.0097157,0.97865662,0.99067164,0.97910182,1.0218232
130,1.0465057,1.0535754,0.9878482,1.0766917,1.0318778,1.0070261,1.0116528,1.0,1.0302457,1.0500984,0.99956054,0.99952404,1.0231092,1.0171831,1.0135135,1.0463415,1.0591837,1.0485437,1.0160193,1.0378016,1.0017594,1.0327395,0.98303629,1.0614125,0.98642857,1.0727014,0.97819115,1.0058851,1.0351953,1.0273047
131,1.0179229,1.0095745,1.0039743,0.99636872,1.0218069,1.0039436,1.0002351,0.99112727,1.0104587,1.0145833,1.0114311,0.99880952,1.0032854,1.0108003,1.0240741,0.97296037,1.0111753,1.0348148,0.98854928,1.0100806,0.99824369,1.0119347,0.98274356,1.0202507,1.0206372,1.00299,1.0081967,1.0060847,1.0030708,1.0171053
132,0.95682586,0.97407798,1.0128181,0.99775722,0.9745935,1.0128418,0.96827262,1.0148224,1.0038133,1.0082136,1.0210824,1.024553,1.0059353,0.98876712,0.99927667,1.0023958,0.95979421,0.94416607,0.9805756,0.99800399,0.98636464,0.99345803,0.97577239,1.0109641,0.97907059,0.96488904,1.024065,1.0002326,0.97747649,0.98913325
133,0.99294177,0.99762008,1.0219617,1.0089913,1.0109489,0.98433771,1.026699,1.0112798,1.0184515,1.008554,1.0031928,1.025128,1.0317396,0.99473538,1.0032573,0.99474187,1.0631328,1.0,1.0255338,1.0208,0.99509476,1.006585,1.0216401,0.99756918,1.0253623,1.0264332,1.0238171,0.99186047,1.0297539,1.0201413
134,1.0383346,1.0008675,0.99071207,0.98259538,0.9669933,0.98499773,1.03026,0.98956099,1.0147425,0.99434572,0.9806917,1.0009079,0.9982252,1.0167131,0.9992785,1.006247,0.9837535,0.99279757,1.0078859,0.98288924,1.0125476,0.96084032,1.0140468,1.0118088,0.95441696,0.96622074,1.0476117,0.98780774,0.98435803,1.025641
135,0.99022005,1.0071506,0.99632353,1.0283407,1.0133333,0.98630769,1.0027536,0.9882948,0.98704709,1.0113729,1.0103851,0.99410431,0.99071513,1.0016438,0.99891697,0.9947469,1.0288535,1.0118366,1.0079121,1.0082392,0.9982297,0.99731492,1.0074758,1.0046313,1.0051833,1.037037,0.99629904,1.0225493,1.0068418,0.9995
136,0.98962963,1.0032272,1.0053506,0.95328648,0.99947368,1.0138824,0.99313501,0.99561339,1.0070935,0.99196787,0.98736617,0.97855839,1.0081755,1.0092998,0.99457897,1.0033605,0.99630996,0.9954717,0.98560837,1.0030315,1.000665,1.0163462,1.0039284,1.000922,0.99447514,0.99899866,0.98707281,1.0064995,0.99758878,0.99424712
137,0.98677645,0.97147759,0.98366673,0.96978896,1.0039494,0.97307692,0.99101382,0.99574093,0.99049128,0.97105263,0.96464975,0.98041958,0.99327532,0.9802168,1.0090843,0.95933014,0.99814815,0.99279757,0.98513274,0.99080158,0.9798405,1.0014191,0.99391304,0.97697126,0.99555556,0.9689275,0.98901099,0.98016605,0.98000439,0.99421384
138,0.94134008,0.97130243,0.98339552,0.98852288,0.9913454,0.98150198,0.99232737,1.0042773,0.9824,0.98269752,0.99370504,0.9700428,0.97510952,1.0011059,1.0223263,0.97057357,0.98144712,0.98319969,0.96173194,0.97970822,0.97038209,0.98734058,0.99146982,1.00132,0.97284226,0.99586207,0.98828006,0.964,0.99080717,0.96330972
139,1.0491539,0.99545455,0.99981028,1.017491,1.0068783,1.0140142,1.0051546,1.0280511,1.0255157,1.0439118,1.0176471,1.0632353,1.0077599,1.0162938,1.0320535,1.0354573,1.0018904,0.99533981,1.0308238,0.99864627,1.0067568,1.003636,0.98566071,1.0376648,1.0122371,1.0186981,1.0009241,1.0283134,0.99886852,1.0299448
140,1.0122888,0.99885845,1.0092979,0.98681091,1.0186548,1.0150913,1.0079254,1.0142857,1.0254103,1.0058931,1.0004446,1.0085293,1.0131712,1.0054348,0.98737201,1.0173697,0.99188679,0.93640265,1.0099674,0.99200217,0.99953714,1.0105825,0.98925694,1.0072595,1.0162448,1.0122366,0.99646099,1.0140043,1.0024921,1.0145371
141,0.9759737,1.0205714,0.99661591,0.98318066,1.0185711,0.98435055,1.0224329,0.99253521,1.0005163,1.0030303,0.99533333,1.0027429,1.001,1.01,0.9899758,0.99902439,1.003424,1.0129167,1.0001794,1.0,0.97545728,0.98773585,0.97647059,0.99837838,1.0048327,0.98119543,1.0058678,1.0002341,0.97853107,0.98164907
142,1.0119202,0.97648376,0.99830221,1.0050405,1.0053178,1.0,0.99095227,1.00894,0.9872721,0.9979859,0.988167,1.0063825,0.99180819,0.9951833,1.0090782,0.98828125,1.0151659,0.99506376,0.97999641,0.99043454,0.98789461,1.0109838,1.0118165,1.0084822,0.98409175,0.99383984,1.0170402,0.99251112,0.98845266,1.0102433
143,1.0046095,0.99770642,1.0222978,1.0059271,1.015869,1.0111288,0.98835882,0.99887482,1.0196864,1.0165489,1.0076819,1.019932,1.0114827,0.99139554,1.0083045,0.99851779,1.0289449,1.0181893,1.0240732,1.0126932,1.0288323,0.99395371,1.0419052,1.0003579,0.9906015,1.0265152,1.0261132,0.98467343,1.0119159,1.0329531
144,0.97909763,0.98390805,0.99445471,1.0042302,1.0287627,0.98537736,1.0046189,1.0067587,1.0080301,0.98828668,0.98834081,0.99755718,1.008564,0.99593165,1.0082361,1.0044532,0.97912886,1.0353228,0.99213443,0.98583106,0.98155068,1.0175839,1.0050549,0.98407871,1.0121442,1.031533,1.0001471,0.99616858,1.0009236,0.99263804
145,0.98542046,0.98598131,0.98866171,1.0147435,0.99831285,1.0126057,1.0,0.99944056,0.99694915,1.0,0.99614338,0.98441674,1.0080964,1.0035403,0.99217155,1.0206897,1.0120482,1.014902,1.0026126,0.99889442,1.0152272,1.0162526,1.0024054,1.0178149,0.9936258,1.0442276,0.99705839,1.003125,1.0032295,1.0084054
146,0.99788639,1.0130332,1.0073322,0.99169755,0.97658136,0.99716357,0.99586207,0.98264764,1.0066304,0.98694255,1.0179913,0.98349163,1.0015671,0.99864315,0.99519726,0.99131274,0.99725275,0.97565688,1.0039536,0.99958495,0.99765643,0.99430147,0.98538394,0.9892838,1.0037736,0.98660853,1.0047205,0.98873712,1.0039089,0.99803873
147,0.98040773,0.96818713,0.99589399,0.98863806,0.98343634,0.99794564,0.98707295,1.0075477,0.98631988,0.98269896,0.99798658,1.0,0.98572267,0.9923913,0.99276112,0.99318403,0.97245179,0.99762376,0.97887765,1.0035986,1.0068123,0.98456277,0.99114456,0.98393212,1.0086466,0.95580808,0.98986933,0.99006302,0.99221255,0.9963154
148,0.99918985,1.0333414,1.0116192,1.0033268,1.0098039,1.0022169,1.0002339,0.9980212,0.98458904,1.0147059,1.0060525,1.007588,1.0079365,1.0005476,1.0,0.98872549,1.00661,0.99483922,1.013532,1.0075852,0.99486701,0.99755891,1.0165289,1.0106422,1.0175177,1.0112285,1.0157223,1.0129743,1.0036934,0.9857002
149,0.97324324,0.97381342,0.99499815,0.97754333,0.9905402,0.98261969,0.9838672,0.98923665,0.98452174,0.97734231,1.0138146,0.9783204,0.97637795,0.99343186,0.98680556,0.97074864,0.98986867,0.98762969,0.97600361,0.97768957,0.97373358,0.98061176,0.98461877,0.99001452,0.98974359,0.96701502,0.99080023,0.99685839,0.99172033,0.9929965
150,0.99666759,1.0060024,1.0027928,1.0023127,1.0005026,1.0073967,0.99572243,1.0121689,0.99558382,1.0125313,1.0024176,1.0067646,0.99616935,0.99393939,0.99542576,1.0,0.99222896,0.99757576,0.99380719,1.0177796,0.99710983,0.99894424,0.99285874,0.99339813,1.0081421,1.0013509,0.99955785,0.99272727,1.0067254,0.98967254
151,1.0312065,1.0159905,1.0215373,1.0078449,1.0010048,1.012929,1.0083532,1.0165488,1.0086941,0.99958746,1.0013155,1.0315107,1.0046549,1.0116408,0.99293036,1.0,1.0248329,1.0149858,1.0216704,1.0176066,1.0161836,1.008359,0.99145875,0.98947757,1.0058737,1.010118,1.0178413,1.009768,1.0055287,1.0134894
152,1.0032424,0.99201315,1.0123591,1.0047314,1.0027604,0.99779389,0.99692308,1.0034785,0.99296394,0.99257119,1.0028465,0.99775382,0.98972603,0.99150685,0.99750801,1.0168539,1.0068966,0.99002394,1.0059172,0.98648283,0.98859044,1.0086708,1.0036273,0.9738806,0.99416058,1.0203673,1.0089816,1.0012092,1.0057274,1.0007534
153,0.99407487,0.99100166,1.0231598,0.98268267,0.98573574,1.0030006,1.0030864,1.005269,0.99007972,1.024948,1.0052402,0.9905448,0.99226542,1.0135397,0.99892934,0.99799096,0.99703813,1.0,0.98733032,0.99588928,1.0036066,1.0032118,1.0038401,1.0030651,0.99412628,0.99312827,1.0050251,0.99396135,0.99658314,1.0188206
