,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
238,0.97473684,0.95475821,0.98034401,0.99748878,0.97170666,0.96465848,0.98825248,0.96342236,0.96949405,1.0,1.0183688,0.95813036,0.95753715,1.0089463,0.96257725,0.97828571,0.95862069,0.97818026,0.9637195,0.98016529,0.96612296,0.98444648,0.99709091,0.96554855,0.97498263
239,1.0727153,1.0307775,1.0267335,0.99412125,1.0302352,1.0583454,1.0237718,1.053725,1.0130468,1.0021462,1.033189,1.0392175,1.0133038,1.0394089,1.0419881,1.0116822,0.99460432,1.0330782,1.0125498,1.0303541,1.0233766,1.045539,0.96863603,0.99342574,1.0071276
240,0.98791948,1.0142165,0.98535397,1.0211162,1.0065217,0.97692364,0.99226006,1.023794,0.99621212,1.0128535,0.98184358,0.98436745,0.97811816,0.98388626,0.98731463,0.99884527,1.0235081,1.0215922,0.9771211,0.98690671,1.0076142,1.0257778,1.0135542,1.0122888,1.0092003
241,1.0251348,1.0046744,1.005779,0.99090026,1.0097192,1.0498675,0.99843994,1.0272251,1.0102668,1.0012697,0.9943101,1.0240963,1.0782998,0.99807322,1.0264562,1.0323699,1.0954064,1.0036431,1.027317,1.0215589,0.99118388,1.034662,0.98216939,1.0037348,1.0042076
242,1.0271714,1.0255791,1.0213465,1.0141917,0.99251507,0.99750006,0.99375,1.0284408,1.03312,0.97676318,0.99928469,1.0267362,0.98340249,1.0125483,1.0655362,1.0167973,0.9983871,1.0239687,1.0313375,1.0227273,1.0165184,1.0075377,1.0045386,1.013952,0.97555866
243,1.0154839,1.0190491,1.011254,0.9851852,0.99191811,1.0250621,0.96698113,1.014457,1.0280504,0.99697301,0.99928418,1.0223967,1.0221519,1.0028599,1.0469937,1.0330396,0.98869144,1.1382942,1.0598541,1.0063492,1.065,0.98836243,1.0120482,1.0201835,0.96277738
244,1.0069865,0.9857588,0.99602671,1.0016708,1.0184673,0.98655484,1.001626,0.96840149,1.0333097,1.0229928,1.0315186,0.97045178,0.99174407,1.0256654,0.99075697,0.97654584,0.97712418,1.0267923,0.9991298,0.99842271,0.9741784,1.0,0.99702381,1.0188863,1.0104089
245,1.0233459,1.0370188,1.0399042,1.0016681,1.0272,1.0260197,1.0235403,1.0127965,1.0150892,1.0152672,1.0388889,1.0498696,1.024974,1.0370714,1.0286487,1.0054585,1.0,0.99271845,1.0495666,1.0189573,1.0168675,1.0109336,1.0149254,1.0238291,1.0080942
246,0.99568237,0.98737552,0.99616148,0.9941702,0.99169346,0.9975846,1.0071359,1.0,1.0158789,0.99457043,1.0026738,1.0,1.0050761,0.99285076,0.97603731,1.0043431,1.0100334,0.98777506,0.98840101,1.0031008,1.0023697,1.0108153,0.99632353,0.99913931,0.99562044
247,1.0074303,1.0044106,0.98459168,0.99832496,1.0005227,0.98910631,1.0149619,0.99494568,1.0069832,0.99453944,0.99333333,0.9770016,0.98383838,0.99189919,1.0,1.0086486,1.0099338,1.0352713,1.0025133,0.99536321,1.0141844,0.97530864,1.0073801,0.98705645,1.0234604
248,1.0153677,0.98682917,1.0258228,1.0151007,1.0434336,0.99877408,1.0395643,1.0088895,0.98877147,1.0206932,1.0040268,0.99129746,1.0020534,1.0063521,0.99269968,1.0246517,1.0311475,1.0029915,0.99749298,1.0186335,1.009324,1.0177215,0.9978022,1.0236028,1.0329513
249,0.99092011,0.98932384,0.98550604,0.98677686,1.0120361,0.99142373,1.0029851,0.98048963,0.99799599,0.98510551,0.98663102,0.98451377,1.0112705,0.97835888,0.99131123,0.9623431,0.99841017,0.98569729,0.982396,0.97560976,0.98845266,1.0024876,0.98898678,0.98804442,1.0041609
250,0.99694466,0.99775252,1.0085152,0.9798995,0.99108028,0.98269513,0.9985119,0.99229781,0.98728246,0.99117951,0.9898374,0.99475449,0.97467072,0.98801843,1.0013465,0.93913043,1.0175159,1.0114844,0.99914812,1.021875,1.0023364,0.97932175,0.98515219,1.0233348,0.9820442
251,0.98590588,1.0166734,0.99002181,0.99316239,0.98800001,1.0125783,0.98584322,1.0310479,0.99254237,1.0152542,0.98562628,1.0189773,1.006237,1.0027985,1.0269361,0.96180556,0.99843505,1.0269007,1.0136635,0.99541284,0.98135198,0.97466216,0.98944989,0.97550811,0.9676512
252,1.0211331,1.0390071,1.0077519,0.99139415,1.0030364,1.0186311,1.0037781,1.0075282,1.0362022,1.0066778,1.0173611,1.0201767,1.0134298,1.0204651,1.0170513,1.0589651,1.007837,0.99650571,1.0143205,1.0015361,1.0,1.0051993,0.98552932,1.0406912,0.99781977
253,1.0194746,1.0324232,1.0169231,1.0399306,1.0196771,1.0609781,1.0120482,0.99875591,0.99538563,1.0194866,1.0116041,1.0507099,1.049949,1.0246126,1.0290125,1.0159091,0.99066874,0.99299065,1.038206,1.0260736,1.0261283,1.0344828,1.0293663,1.0158083,0.99198835
254,0.98328452,0.99504132,1.0181543,0.99833055,0.9861439,1.0758601,0.99032857,1.0436402,1.0076164,0.99105328,0.98110661,0.9980695,1.0495146,0.98843416,1.0388491,1.0022371,1.0031397,1.0341195,1.0008013,0.97458894,1.0347222,0.9975,1.0075075,0.99754169,0.96769457
255,0.99453552,0.9958485,0.99257058,0.99414849,0.98143581,0.99038655,1.0007501,1.0244928,0.98619784,1.0098482,0.98143054,1.0033857,1.0351526,0.97929793,1.0295527,1.0111607,0.99687011,1.0085297,0.99520384,1.0153374,1.0324385,0.96658312,1.0007452,0.9811179,0.95751138
256,0.97374945,0.98415215,0.97754491,0.95878761,0.96319018,0.99676211,0.96321441,0.96209856,1.0089965,0.97968307,0.9782761,1.0775895,1.0,0.97150735,0.98125368,0.97019868,0.96232339,0.98026214,1.0538139,0.98791541,0.95557963,0.94987035,1.0022338,0.99079365,0.9659271
257,0.98056228,0.96398373,0.98468606,0.99298246,0.96549809,0.9653688,0.99532347,0.97333273,0.97787371,0.98175032,1.0136103,0.97003506,0.95710456,0.99053926,0.93731445,0.97838453,0.97063622,0.98503846,0.98094634,0.97859327,0.97505669,1.0100091,0.97548291,0.98986486,1.0041017
258,0.98785267,1.0114272,1.0031104,0.99646643,1.0263881,0.93609847,0.96475995,1.011208,1.0023635,0.99619705,0.995053,1.0253581,0.97759104,0.99617956,0.97707011,1.022093,0.98487395,1.0186916,0.986014,1.00625,1.0093023,1.0162162,0.99086062,1.0349843,1.0547386
259,1.005179,0.98565909,0.98914729,0.9893617,0.97268343,0.97484901,1.0138,0.97721735,0.97371968,0.9821883,0.96803977,0.96223022,0.95510984,0.97411314,1.0052151,0.97952218,0.97610922,0.96330275,0.97872217,0.96273292,1.0,0.97340426,0.98232129,1.0173111,1.0100697
260,1.0379889,1.0564374,1.0047022,1.0188186,1.0214758,1.0122847,1.0248185,1.034656,1.023876,1.0164076,1.0168745,1.012151,1.033,1.0206693,1.0551221,0.98722416,1.048951,1.0369067,1.0177134,1.0193548,1.031106,1.0364299,1.0023474,1.0283643,0.99693252
261,1.0068248,1.0392334,0.99922122,1.0,0.99946178,1.0012155,1.00547,0.98477526,1.0395398,1.0042481,0.9978355,1.0295475,0.99128751,0.98939248,1.046098,1.0894118,0.98166667,1.0218121,1.039557,0.94936709,1.0547486,0.9973638,1.0062451,1.0063042,0.97846154
262,0.98952458,1.0449799,1.0023407,0.99911909,1.032901,1.0327284,1.0069918,0.99690724,1.0117035,1.0076142,0.98047722,0.99192683,1.03125,0.98927875,0.99764983,0.99352052,1.0152801,1.0224719,1.038814,1.025,0.99152542,1.0044053,0.99301784,1.0258405,1.0345912
263,0.98941668,0.97348012,0.98520374,1.0017606,0.97336812,0.98474031,0.98765432,0.98945533,1.0128535,0.98278825,1.020649,0.96564195,0.99242424,0.97044335,0.95464979,1.0141304,0.99331104,0.96703297,0.9868132,0.98699187,0.9775641,0.97192982,0.9875,0.99007756,0.94756839
264,0.9855245,0.98697259,1.0371528,1.0035149,0.99356223,0.98450384,0.98125,0.98495299,0.91243655,0.95002071,0.98627168,0.9653573,0.99332061,0.98883249,1.0148057,1.0064309,0.98989899,1.0420473,0.98589341,1.0263591,0.99016393,1.0180505,1.0126582,1.0185042,1.0296712
265,1.0268199,1.0360013,1.0,1.0087566,1.0151205,1.0314801,1.0031847,1.0044551,1.0125174,0.98920863,0.98021978,1.013579,0.99423631,1.0338809,1.006081,0.92758253,0.98809524,0.99618234,1.0225904,1.0337079,0.95916115,1.0265957,0.9984375,1.0052978,1.0747664
266,1.0149254,1.0598436,1.0190561,1.0034722,1.0223404,1.0422524,1.047619,0.9968308,1.0199176,1.0472727,1.0231689,1.0483245,1.0038647,0.99404171,1.0356505,1.0206659,0.98623064,0.98741019,1.0427099,0.98602484,0.99424626,0.99654577,0.99530516,0.98644578,1.0376812
267,0.99509706,0.9828797,1.0194465,0.98269896,1.0150868,0.97297365,1.0136364,0.99173617,0.9606066,0.99826389,1.0087655,0.96941965,0.95668912,1.021978,0.96557673,1.0033746,0.97731239,1.027718,1.0,1.0110236,0.99768519,0.97227036,0.96226415,1.0122137,1.0139665
268,1.0190907,1.0318742,0.99926515,1.0,1.0461302,1.0277771,1.0134529,1.0102558,1.002103,0.99087026,1.0173787,1.0334282,1.0442656,1.0185728,1.0525689,1.0549327,1.0160714,1.0318204,1.0642667,0.99221184,1.0034803,1.0258467,0.99019608,1.025641,1.0165289
269,1.0138953,1.0057471,1.010279,0.98943662,1.00833,1.0101331,1.0044248,1.0450514,1.0255328,1.0302757,1.0348754,1.0273348,1.0308285,1.0028791,1.0246815,1.0201913,0.98418278,1.0690016,1.0617109,0.97959184,0.99884393,1.0130321,0.98349835,1.0,1.0155827
270,0.97437518,0.98821486,0.98255814,0.9911032,1.03207,0.97213175,0.98311424,0.98907104,0.98090041,1.0012784,0.99724897,0.97827123,0.97570093,0.97990431,1.0308132,0.99166667,0.97142857,0.97897544,1.08,0.9775641,0.97337963,0.98885077,0.98909396,0.99926588,0.99466311
271,0.99816514,0.96928141,0.98964497,0.98653645,0.99952994,0.9736227,0.9910381,0.99754512,0.98331015,1.0229689,0.97655172,0.97642796,0.97222222,1.0195313,0.9773113,1.0084034,1.0055147,1.0149834,1.005787,1.0213115,0.98810939,0.9991327,1.0169635,1.0,0.9852448
272,1.0085794,0.99515109,1.0254111,1.0245663,1.008006,1.0247363,1.0173311,1.0166154,0.99151344,0.99708873,1.0042373,1.0301756,1.0009852,0.98850575,0.98873929,0.99895833,0.97989031,1.0054142,0.99309551,0.99678973,0.99037304,0.99913194,1.0141785,1.0051497,1.0020422
273,0.97326758,0.95354062,0.97667638,0.99200853,0.98364634,0.97701209,0.99407407,1.0078686,0.96754693,1.0025021,0.98804501,0.93826124,0.96358268,0.98546512,0.9471299,0.99582899,1.0149254,0.98629468,0.94901506,0.98067633,0.98663426,0.96959166,1.0123355,0.98389458,0.98845109
274,0.97877753,1.0058945,1.0059701,1.0268576,0.99477359,0.99529424,1.0014903,0.98078018,0.97898947,0.99417637,0.96654804,0.98030512,0.99284985,0.97640118,0.96199525,0.97486911,1.0110294,0.94987676,0.98107546,0.99507389,1.0036946,0.98835125,1.0251828,1.0022333,0.97250859
275,0.99553368,1.0328125,1.0140961,1.0139494,1.0038212,0.99290799,1.0,0.99387691,1.0060241,1.0033473,1.0169367,1.0347877,0.98765432,0.99093656,1.0067911,1.0107411,1.0054545,1.0135824,1.0360921,1.0115512,1.008589,0.98912058,1.0364501,0.98218265,0.98657244
276,0.98398563,0.96860756,0.96122784,0.99312125,0.95337701,0.96428286,0.98437619,0.97227357,0.9745509,0.96997498,0.99927589,0.94933636,0.99583333,1.0071138,0.94114046,0.99043571,0.95660036,0.95412454,0.93994,0.98531811,1.0145985,1.015582,0.97553517,0.98563751,0.99355301
277,1.0201813,1.0035161,0.98554155,1.0051948,1.011976,1.034571,1.0136054,1.0012681,1.0376344,1.0060189,1.0202899,1.0279302,1.0313808,1.0272452,1.0273595,0.99463519,0.9905482,1.0091834,0.99169228,1.0198675,0.99760192,1.0225632,0.98275862,1.0076687,1.0079308
278,1.0210594,1.0132283,1.0602316,0.96985224,1.0453657,1.0238657,1.0096931,1.0784803,1.0569948,1.0307692,1.0049716,1.0344501,1.0537525,1.0117878,1.0640488,1.0,1.0381679,1.0685225,1.0502577,0.98376623,1.0048077,1.0150044,1.0119617,1.0045662,1.0300429
279,0.97625198,0.96927803,0.98324722,0.98667993,0.98207473,0.96736309,1.0,1.0046954,0.96778711,0.99834163,0.98939929,0.94934334,0.96823869,0.99223301,0.94457412,0.9978425,1.0036765,0.96392786,0.88220859,0.98019802,0.97248804,0.96608696,1.0070922,1.0060606,1.0020833
280,1.0140835,0.99049128,1.037779,0.98739876,1.0052841,1.0301217,1.0236337,1.0578271,0.99855282,1.0228412,1.025,0.99901344,1.027833,1.0156556,1.0,1.0010811,1.0274725,1.016632,0.98748261,1.003367,1.00123,1.039604,0.99530516,1.0060241,0.99099099
281,1.0031576,0.96,0.971449,1.0009101,0.9937873,0.99298263,0.98989899,0.98619438,0.9884058,0.98984913,1.0069686,0.98615235,1.0038685,0.99132948,0.96025535,0.99028078,1.0409982,1.002045,0.91901521,1.0083893,1.002457,1.0251082,0.97327044,0.99700599,0.99020979
282,1.0132158,0.97166667,1.0036726,1.003643,1.0086539,0.99764435,1.0065609,1.0207178,1.0219941,1.0221493,1.0145329,1.0280842,1.0163776,1.0048591,1.0111684,1.0196292,1.0136986,1.0081633,1.0176233,1.0,1.0269608,0.99577703,1.0080775,0.9954955,1.0550847
283,0.99751354,1.0137221,0.99267936,0.99455535,0.97855098,1.0236122,1.0036194,1.0148107,0.98493544,1.0144462,1.0020464,0.99950985,0.98483412,1.0174081,1.0097476,0.9828877,0.98986486,1.0050623,0.96536145,1.0432612,0.98687351,0.98049194,0.98637821,1.0346908,0.99665328
284,1.0361166,1.0071905,1.0412979,0.99543942,1.0365319,1.0230675,1.0151527,1.0291892,1.0367814,1.0348101,1.012934,1.0370913,1.0105871,0.98003802,1.0508334,1.0457018,1.0255973,1.020141,1.0592824,1.0079745,1.0556227,1.0121107,1.0129976,1.0116618,1.0194762
285,0.9903827,1.0445205,0.99150142,0.99358241,1.0065797,1.0496079,0.99360228,1.0078781,0.99438005,0.99159021,0.97580645,1.0108243,1.02,0.97381183,1.0085751,0.95213319,0.98835275,1.017769,1.0257744,1.0,0.95647194,0.99316239,1.0112269,1.0115274,1.016469
286,0.98058445,0.98351493,0.96642971,1.0016148,0.98972997,0.97851828,0.981402,0.95049455,0.98198461,0.98072475,0.9869146,0.97113743,0.95518207,1.000996,0.97085613,1.0240437,0.96969697,0.98544949,0.95620852,0.98734177,1.0347305,0.9535284,0.99365583,0.98717949,0.9617628
287,0.99380991,1.004087,1.0051725,0.99194216,0.9877351,0.99450991,0.98469504,0.98245559,0.99928058,1.0165094,1.0027913,0.97986427,1.0107527,1.0228856,0.98561502,0.9850587,1.0260417,0.9980315,0.98198198,0.98237179,0.97453704,0.99097473,1.0023943,1.001443,1.0053908
288,0.99937833,0.97801433,1.0132353,0.98885796,1.0081192,1.0375267,1.0111017,1.0173002,0.97768179,1.0085073,0.99652053,0.93884618,1.0106383,0.99416342,0.99301929,0.99891658,0.99492386,0.98520868,0.98012232,0.98042414,1.0047506,1.0200364,0.97929936,1.018732,1.0134048
289,1.0062295,1.010823,0.99709724,0.97934275,1.0089997,1.0425556,1.0007332,0.99067417,0.99189985,0.97852761,0.98882682,0.97602753,1.0287081,0.99706458,1.0166155,0.96854664,1.0085034,1.0290274,1.0054615,1.0116473,0.9822695,0.99642857,0.98943089,1.0042433,0.99272487
290,0.98390289,0.9789944,0.99490655,0.99424737,0.99906028,0.963263,0.99561083,1.0077525,0.99628805,0.9960815,1.0190678,0.93806722,1.0083721,0.97546614,0.96228791,0.97648376,1.0118044,0.99610895,0.96896823,0.97039474,0.99879663,0.98028674,0.99506984,1.0035223,0.99133911
291,0.99433607,1.0071539,1.0226762,1.0135005,0.98919322,0.98093266,0.99559148,0.97966924,0.99403875,0.98741149,1.012474,1.0443957,0.99261993,0.99195171,0.99412254,1.0022936,0.98666667,0.97754063,1.0368294,1.0101695,0.94578313,0.99817185,1.0305533,0.98526205,0.99865591
292,1.0177205,1.0175425,1.0228898,1.0323501,1.0099762,1.0421173,1.0265682,1.0358957,1.0254873,1.025498,1.0075291,0.98855674,0.98513011,1.0212982,1.0328493,1.0,1.0253378,1.033966,1.0115818,1.0134228,1.0063694,0.99725275,1.0168269,1.0049869,1.0174966
293,1.0317164,1.0176525,1.0433566,1.0276497,1.0277501,1.0238353,1.0237228,1.0249047,1.0431287,1.028749,1.0217391,1.0110253,1.0396226,1.0158888,1.0260804,1.0125858,1.0230643,1.0222206,1.0511463,1.0562914,1.0493671,1.0394858,1.0252167,1.0063773,1.0310847
294,1.0108499,1.0262196,1.0020118,1.0179372,1.021968,1.0040485,1.0007034,1.0142631,1.0028031,1.0022659,0.9893617,1.0436204,0.98911071,1.0009775,1.0371978,0.98757062,1.0,1.0321361,1.054465,0.97962382,0.99034982,1.0079505,0.99692544,1.0021138,0.99871713
295,1.0113288,1.0176881,1.006019,0.9859031,0.99328257,1.0080643,0.98385854,1.0067703,1.0185191,1.0022607,0.99327957,0.9639474,1.0311927,0.984375,1.0071728,0.99885584,0.97745572,0.9880967,0.97107438,0.984,1.0133983,1.0254163,0.98612182,1.0070274,0.98137444
296,0.99764245,0.99729811,0.99534681,1.0482573,1.0072152,1.0239994,0.99857347,1.0010352,0.99622587,0.9962406,0.99797023,1.0135527,1.0177936,0.99801587,0.99110076,0.99198167,1.0263591,1.0454109,0.98297872,0.9902439,0.99399038,0.9982906,1.0414386,1.0048837,0.96138743
297,1.0124113,1.0003867,1.0187041,1.0196065,1.0071613,1.0302742,1.0150011,0.99173178,1.0075758,1.0,0.99932203,1.0106952,1.0087413,1.055666,1.0107765,1.017321,1.0144462,1.0585106,0.96681097,1.0,1.0314389,0.99828767,1.0217718,1.0118067,1.0108918
298,1.0029198,0.99225707,1.0111465,0.98913177,0.99822293,1.0,0.99718508,0.99531006,0.97334245,1.0128302,0.98032564,1.0010565,1.0017331,1.0461394,0.97867299,1.0022701,0.98417722,1.0050251,1.0074627,1.0114943,0.99531067,0.97084048,0.99559148,1.0,1.0222222
299,1.0256093,1.0355059,1.0038911,0.99661877,1.0031159,1.0,1.0268172,1.0272246,1.0224719,1.0044709,1.0152249,0.99683044,1.0207612,0.98919892,1.0169492,0.99320498,0.99356913,1.0216667,1.037037,1.0097403,1.0023557,1.0159011,0.99630996,1.0020579,1.0177866
300,0.99886674,1.0192144,0.99224806,0.99236507,1.0084325,0.9781981,0.99243877,0.98521865,0.99450549,1.0192878,1.0027267,1.0212089,0.98135593,1.0,1.0095238,1.004561,0.96925566,0.97226754,1.0142857,1.0257235,1.0035253,0.98086957,1.0118519,0.99246685,0.97411003
301,0.98579365,0.98854151,1.0039063,1.017094,0.98767675,0.97286889,0.9965385,0.98396326,0.98377127,0.97816594,0.99592114,1.0010368,0.97668394,0.97270246,1.0005887,0.98297389,0.96828047,1.0016779,0.96760563,1.0047022,0.96252927,0.99113475,1.0029283,0.97860485,0.94352159
302,1.0144111,1.0317869,1.0188078,1.004203,1.0196086,1.0308773,0.99861015,0.9926388,0.99754244,1.0238095,1.0129693,1.0108913,1.045977,1.0215154,1.0076634,1.0011547,1.0689655,1.0452261,0.98398836,1.0015601,1.0145985,1.0017889,1.010219,0.99083329,1.0007042
303,1.01818,0.992751,0.96498947,0.97824271,0.98426575,0.99323535,1.0139179,1.0063559,0.94898015,1.0,1.009434,0.97691204,0.96703297,0.98901099,0.97777595,0.97923875,0.99516129,0.99439231,0.95266272,0.9953271,0.97841727,0.975,1.0115607,0.9701068,0.98451795
304,0.98549284,1.0094913,0.98482955,1.0094084,1.0164291,0.99027262,1.006176,1.0273695,0.99072985,1.0043605,1.0200267,0.96743866,1.013986,1.0027778,0.98325359,0.99882214,1.0097245,1.0193392,0.94099379,0.99530516,0.98897059,0.99175824,1.01,1.0080692,0.97283774
305,0.96545688,0.96383361,0.9698583,0.98644068,0.97335151,0.96070826,0.98499318,0.9590159,0.99026946,0.96092619,0.98102094,0.99511141,0.95172414,0.97322253,0.9762764,0.96226415,0.96308186,0.95889333,0.94224422,0.97798742,0.96282528,0.98799631,0.98868458,0.96652111,0.98971345
306,1.0017595,1.0281432,0.98342541,0.97508729,0.99192101,0.98364051,1.0048488,0.99358974,1.0249433,0.99246988,1.018012,1.0409174,0.98731884,0.99240987,1.0411235,1.0281863,0.99166667,0.97279344,1.0788091,0.98392283,1.021879,0.99813084,0.97854077,0.99171807,1.0178174
307,1.0163953,1.0507305,1.0323034,1.0070484,0.99728507,1.0478158,1.0144717,1.0129032,1.0106938,1.0022762,1.0537353,0.98899455,1.0256881,1.0076482,1.0287253,0.99642431,1.0016807,1.020339,0.99025974,1.0261438,0.97984887,1.005618,1.0168129,1.015186,1.0094821
308,0.99366268,0.98992762,0.99659973,1.0017498,0.98003559,1.0059522,0.99252826,0.98991561,1.0062015,0.97350492,0.98756219,0.98940117,1.0,0.9914611,0.97905761,0.98444976,0.97818792,0.99169435,0.99344262,1.0191083,0.97686375,1.0651769,0.99856219,1.0186974,0.97615607
309,1.0388397,1.0371918,1.0375415,1.0200859,1.0444444,1.011834,1.0287474,1.01823,1.0319072,1.0171073,1.0188917,1.0417765,1.0214669,0.9923445,1.0457506,1.018226,1.0308748,1.0351759,1.0412541,1.0171875,1.0171053,0.99475524,1.0323974,0.98531571,1.0259067
310,1.0117188,1.0067659,1.0,0.97688493,1.0084213,1.0,0.99068531,1.0063191,1.0038656,1.0061162,0.99073424,1.0,0.99474606,0.975892,0.99943273,1.0047733,0.96173045,1.0169916,1.0110935,0.98003072,0.96248383,0.98681898,0.9930265,0.98882385,1.0151515
311,0.97628327,0.96370968,0.97039579,0.98948292,0.97582486,0.99610146,1.0047001,1.0099419,0.99264908,0.97416413,0.97753723,0.97789448,0.99471831,0.97035573,0.99658715,0.98218527,0.97058824,0.95306163,1.0250784,0.98275862,1.0147849,0.98664292,0.99719101,1.0120573,0.96517413
312,1.0090386,1.0341713,1.0115243,0.99379841,1.0058551,1.0127214,1.0066845,1.0020736,0.99858956,0.99765991,1.0051053,1.0168244,0.97699115,0.99287169,1.0034245,1.0012092,1.0463458,1.0267112,1.0076453,0.98564593,1.0543046,1.0036101,0.97816901,1.0171246,1.0235641
313,1.0268757,1.0242751,1.0227882,1.0294132,1.0201523,1.028017,1.0079681,1.0475687,1.0391955,0.9781079,1.0247619,1.0548069,1.0380435,0.99282051,1.0409323,1.0024155,1.0187394,1.0308943,1.0698027,1.0064725,1.0213568,1.0107914,1.0439165,1.0395315,0.99280576
314,0.98854961,0.99078342,1.0032776,1.0069264,0.98463704,1.0075186,0.99341238,1.0,0.99490262,0.99840128,0.99752169,1.02304,0.97207679,0.98863636,1.0070991,1.0144578,1.0133779,1.0094637,1.0624113,0.98392283,0.99630996,0.98487544,0.98827586,1.0042254,0.99637681
315,1.0104816,0.99202659,1.0189408,1.0068788,0.99509514,1.0699625,1.0066313,0.994077,1.0191257,1.0272218,1.0012422,1.012938,1.048474,0.98537095,1.0303688,1.0213777,1.0280528,0.9632825,0.99198932,0.97875817,1.0308642,0.99457995,1.004187,1.0168303,0.99345455
316,0.99453974,1.0133958,1.0487179,1.0145161,1.0210581,1.0183096,1.0250329,1.0004975,1.002681,1.0179267,1.0,0.99195611,1.0256849,1.0328738,0.990528,1.0267442,1.0144462,1.0267627,0.96904441,1.0283806,1.0155689,1.0009083,1.0423905,1.0275862,1.0366032
317,0.98518111,0.99669425,1.00489,1.0058936,1.025011,1.0085614,1.0077121,1.0004958,0.99632406,1.0199081,1.0068288,0.99809251,0.9933222,0.99794661,1.0042508,1.0124575,1.0063291,0.98657314,0.96805556,0.99350649,0.97995283,0.98548094,1.0026667,0.99597315,1.019774
318,1.0384401,0.9867374,1.0206813,1.0100418,1.0282534,1.0050933,1.0165816,1.0158735,0.98456894,1.021021,1.0147874,0.93645557,1.0084034,1.0185185,0.99682371,1.0044743,1.0031447,1.0,0.95982783,1.0326797,1.0385078,1.0073665,1.0159574,1.0498652,0.99722992
319,1.0037571,0.96908602,0.99702122,0.996686,0.99458651,1.0168915,0.98996236,0.98290968,0.98126011,0.97794118,0.99938798,0.9877551,0.98083333,1.0232323,0.96921614,0.9844098,0.98746082,0.97197634,0.9671151,0.96518987,0.96755504,0.9725777,0.9895288,0.98331194,0.97152778
320,0.97541253,0.95284327,0.94321488,0.98669993,0.96860609,0.97508365,0.96007706,0.9846006,0.99652778,0.9443609,0.963548,0.94214876,0.97960918,1.0019743,0.97042546,1.0011312,1.0,0.9497542,0.94281298,0.99672131,0.98682635,0.9962406,0.96428571,0.96605744,0.95711222
321,0.98630223,1.0349345,0.99112801,1.0454928,0.89887633,0.96848323,0.97359739,0.96871798,0.99094077,0.98566879,0.97351828,1.0252211,0.99826539,1.0128079,0.99604876,1.0316384,1.0206349,0.95576624,1.0442623,0.97368421,0.99029126,1.0207547,1.0507545,0.92972973,0.97012696
322,0.988888,0.97468354,0.97186701,1.0306204,0.97740537,1.0079168,1.0101684,0.99947969,0.95850914,1.003231,1.017487,0.97967747,1.0147698,1.0223735,0.95807543,1.0186199,1.0062208,0.9700559,0.96075353,0.9847973,1.0232843,0.97874307,1.0326371,0.9505814,1.0138568
323,0.94157478,0.93506494,0.94473684,1.0289276,0.92818422,0.98603875,0.96912752,1.040124,0.9787234,0.94202899,0.96371738,0.96943231,0.98287671,0.9885823,0.94618479,1.0010753,1.0170015,0.91206748,0.92647059,1.0085763,1.0143713,1.0368272,1.0309785,1.029052,0.88534548
324,1.0435551,1.0262346,1.0640669,0.98176292,1.0068884,1.0309741,1.066482,0.98096292,1.017991,1.0290598,1.0125495,1.0191459,1.0226481,1.0048123,1.015624,0.97744361,1.0303951,1.1323058,1.0776014,1.0102041,1.0318772,1.0309654,0.95217191,0.97473997,1.0111492
325,1.0388803,0.98646617,1.0209424,0.97136347,1.0389482,1.0163072,1.0467532,1.0485179,1.0125184,1.0083056,1.0326158,1.0331491,0.99829642,1.0354406,1.0627713,1.0285714,1.0014749,0.92753623,1.0065466,1.0488215,1.0423341,1.024735,0.99291693,0.98170732,1.0313825
326,0.99724733,1.0358244,1.0269231,1.0063745,1.0400195,1.0135132,1.0173697,1.0360453,1.1316364,1.0263591,0.95135818,1.0524046,1.0136519,0.98427382,1.0486392,0.98931624,1.005891,0.98144688,1.0894309,0.94863563,0.99560922,0.98793103,1.0220493,1.0694882,0.99177632
327,0.99668874,1.012508,1.0174782,0.99208235,0.98977106,0.99833337,0.99268293,0.97461213,1.0269923,0.97271268,0.96148738,1.004065,0.996633,1.0,1.036997,1.0259179,1.0014641,1.0368143,1.0268657,0.98138748,0.98015436,1.0095986,0.97335025,1.0802172,0.98507463
328,1.0055362,1.0232558,1.0,0.99201916,0.97441022,0.98581136,0.98464472,0.97539797,1.0506934,0.97689769,1.0476519,1.0435239,0.97297297,1.0093985,1.0021299,0.96736842,0.99853801,1.0479846,1.0421512,1.0137931,0.98650169,0.98271392,0.99543677,1.0094086,1.037037
329,0.9911903,0.95454545,0.99631902,1.0072393,0.97878788,1.02286,1.0174672,0.99159199,1.0101203,0.99408784,0.98681608,0.96605088,1.0347222,1.0344507,0.97821215,1.0293798,1.0307467,1.021978,0.9637378,1.0289116,1.004561,0.98944591,1.0366732,0.98535286,1.0267857
330,0.991112,0.97767857,0.96921182,1.0415335,0.97419938,0.9875844,0.97608733,0.98204488,0.96698113,0.9617672,0.98730795,0.98293333,0.98825503,0.97839784,0.97121214,0.98414376,0.99715909,0.94534194,0.96382055,0.99338843,1.0079455,1.0088889,1.0397979,0.96756757,0.98023715
